"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"998","12016603","Petersberg Konrad-Adenauer-Schule","","50.566656","9.705147","2078","","0","","",""
"999","12016604","Petersberg Konrad-Adenauer-Schule","","50.566781","9.705408","2078","","0","","",""
"1000","12016605","Petersberg Konrad-Adenauer-Schule","","50.566906","9.705644","2078","","0","","",""
"1001","12204601","Petersberg Propsteihaus","","50.559592","9.712603","2078","","0","","",""
"1002","12204602","Petersberg Propsteihaus","","50.559827","9.712977","2078","","0","","",""
"1003","12204501","Petersberg Quelle","","50.560315","9.708427","2078","","0","","",""
"1004","12204502","Petersberg Quelle","","50.560278","9.70836","2078","","0","","",""
"1005","12014901","Petersberg Rhönbergstraße","","50.55835","9.713267","2078","","0","","",""
"1006","12014902","Petersberg Rhönbergstraße","","50.55848","9.713723","2078","","0","","",""
"1007","12099601","Petersberg Am Roßrain","","50.561908","9.719395","2078","","0","","",""
"1008","12099602","Petersberg Am Roßrain","","50.561557","9.71901","2078","","0","","",""
"1009","12095401","Petersberg Am Roten Rain","","50.560412","9.721518","2078","","0","","",""
"1010","12095402","Petersberg Am Roten Rain","","50.560037","9.720397","2078","","0","","",""
"1011","12095403","Petersberg Am Roten Rain","","50.560355204","9.721303135","2078","","0","","",""
"1012","12015701","Petersberg Sebastianshof","","50.563337","9.734445","2078","","0","","",""
"1013","12015702","Petersberg Sebastianshof","","50.563475","9.735182","2078","","0","","",""
"1014","12204401","Petersberg Sportanlagen","","50.56259","9.704203","2078","","0","","",""
"1015","12204402","Petersberg Sportanlagen","","50.562673","9.704322","2078","","0","","",""
"1016","12203401","Petersberg Stettiner Straße","","50.56061","9.698973","2001","","0","","",""
"1017","12203402","Petersberg Stettiner Straße","","50.560562","9.699428","2001","","0","","",""
"1018","12216901","Petersberg Weiherweg","","50.563163","9.707235","2078","","0","","",""
"1019","12216902","Petersberg Weiherweg","","50.562912","9.707372","2078","","0","","",""
"1020","12015801","Petersberg Alte Ziegelei","","50.556125","9.710733","2078","","0","","",""
"1021","12015802","Petersberg Alte Ziegelei","","50.55575","9.710667","2078","","0","","",""
"1022","12041401","Pfaffenrod","","50.488252","9.472625","2128","","0","","",""
"1023","12041402","Pfaffenrod","","50.488382","9.473322","2128","","0","","",""
"1024","12223101","Pilgerzell Biligrimstraße","","50.525055","9.729123","2030","","0","","",""
"1025","12210301","Pilgerzell Florenberg","","50.523672","9.72534","2030","","0","","",""
"1026","12222701","Pilgerzell Frankenstraße","","50.521235","9.735628","2030","","0","","",""
"1027","12210401","Pilgerzell Kirche","","50.524932","9.728352","2030","","0","","",""
"1028","12210402","Pilgerzell Kirche","","50.524988","9.728403","2030","","0","","",""
"1029","12222301","Pilgerzell Wernaustraße","","50.520835","9.73152","2030","","0","","",""
"1030","12222302","Pilgerzell Wernaustraße","","50.520145","9.732573","2030","","0","","",""
"1031","12099201","Poppenhausen Gewerbegebiet Hugofluß","","50.491408","9.855622","1801","","0","","",""
"1032","12099202","Poppenhausen Gewerbegebiet Hugofluß","","50.4916","9.855067","1801","","0","","",""
"1033","12087701","Poppenhausen Kirche","","50.48819","9.867947","1801","","0","","",""
"1034","12087702","Poppenhausen Kirche","","50.488053","9.868653","1801","","0","","",""
"1035","12041501","Poppenrod","","50.498225","9.470428","2128","","0","","",""
"1036","12041502","Poppenrod","","50.497973","9.469962","2128","","0","","",""
"1037","12087801","Poppenhausen Wallweg","","50.489203","9.872107","1801","","0","","",""
"1038","12087802","Poppenhausen Wallweg","","50.48929","9.872035","1801","","0","","",""
"1039","12048501","Steinhaus Brücke","","50.59558","9.743938","2065","","0","","",""
"1040","12014801","Steinau Feuerwehrhaus","","50.5941","9.735928","2065","","0","","",""
"1041","12014802","Steinau Feuerwehrhaus","","50.59398","9.735952","2065","","0","","",""
"1042","12014701","Steinau Hainberg","","50.583985","9.72686","2065","","0","","",""
"1043","12014702","Steinau Hainberg","","50.58405","9.72723","2065","","0","","",""
"1044","11144501","Steinau An der Kirche","","50.59049","9.733218","2065","","0","","",""
"1045","11144502","Steinau An der Kirche","","50.590638","9.733267","2065","","0","","",""
"1046","12238801","Rabennest","","50.471905","9.861825","1801","","0","","",""
"1047","12238802","Rabennest","","50.471927","9.86179","1801","","0","","",""
"1048","12238701","Rabennest Gasthof Ebersburg","","50.472503","9.855293","1801","","0","","",""
"1049","12230601","Rasdorf Am Anger","","50.718162","9.897707","1630","","0","","",""
"1050","12097201","Rasdorf Jammersweg","","50.718357","9.902802","1630","","0","","",""
"1051","12097202","Rasdorf Jammersweg","","50.718395","9.903002","1630","","0","","",""
"1052","12230701","Rasdorf Landstraße","","50.716698","9.89911","1630","","0","","",""
"1053","12230702","Rasdorf Landstraße","","50.716718","9.899187","1630","","0","","",""
"1054","12097401","Rasdorf Vockenbach","","50.71739","9.889703","1630","","0","","",""
"1055","12097402","Rasdorf Vockenbach","","50.717447","9.889457","1630","","0","","",""
"1056","12011501","Reckrod","","50.774125","9.795318","1653","","0","","",""
"1057","12226401","Reulbach","","50.520512","9.96943","1740","","0","","",""
"1058","12229401","Rimmels","","50.631877","9.823183","1648","","0","","",""
"1059","12229402","Rimmels","","50.63181","9.823003","1648","","0","","",""
"1060","12094501","Rothemann Barbarastraße","","50.466183","9.706208","1802","","0","","",""
"1061","12094502","Rothemann Barbarastraße","","50.466388","9.70625","1802","","0","","",""
"1062","12094601","Rothemann Hattenhofer Straße","","50.46426","9.705805","1802","","0","","",""
"1063","12094602","Rothemann Hattenhofer Straße","","50.46428","9.705813","1802","","0","","",""
"1064","12223501","Rodges TP-West/Böcklerstraße","","50.553442","9.596152","2001","","0","","",""
"1065","12214801","Rodges TP-West/Dieselstraße","","50.552628","9.598835","2001","","0","","",""
"1066","12020101","Rodges","","50.553893","9.606743","2001","","0","","",""
"1067","12020102","Rodges","","50.553995","9.606387","2001","","0","","",""
"1068","12214701","Rodges TP-West/Heinkelstraße","","50.557187","9.590612","2001","","0","","",""
"1069","12238901","Rodholz","","50.489025","9.891395","1801","","0","","",""
"1070","12234801","Rodges TP-West/Karrystraße","","50.560258","9.599363","2001","","0","","",""
"1071","12223601","Rodges TP-West/Kruppstraße","","50.559113","9.593775","2001","","0","","",""
"1072","12023001","Rodges TP-West/Schleyerstraße","","50.557232","9.601023","2001","","0","","",""
"1073","12239001","Rodholz Schwarzerden","","50.481768","9.909078","1801","","0","","",""
"1074","12761601","Rommerz Egerstraße","","50.452018","9.58553","1920","","0","","",""
"1075","12761602","Rommerz Egerstraße","","50.452485","9.586468","1920","","0","","",""
"1076","12761701","Rommerz Hainweg","","50.451982","9.570065","1920","","0","","",""
"1077","12761702","Rommerz Hainweg","","50.45194","9.571","1920","","0","","",""
"1078","12090501","Rommerz Maigrabenstraße","","50.450747","9.577335","1920","","0","","",""
"1079","12223001","Rommersrain","","50.597485","9.985542","1740","","0","","",""
"1080","12223002","Rommersrain","","50.597708","9.985607","1740","","0","","",""
"1081","12761801","Rommerz Ortsmitte","","50.450745","9.576435","1920","","0","","",""
"1082","12761802","Rommerz Ortsmitte","","50.450667","9.57702","1920","","0","","",""
"1083","12093401","Rothenkirchen Bornfeldstraße","","50.719825","9.699162","1650","","0","","",""
"1084","12093402","Rothenkirchen Bornfeldstraße","","50.719715","9.69893","1650","","0","","",""
"1085","12012701","Roßbach","","50.707178","9.777102","1645","","0","","",""
"1086","12012702","Roßbach","","50.707118","9.777073","1645","","0","","",""
"1087","12010601","Rothenkirchen Ortsmitte","","50.721723","9.705005","1650","","0","","",""
"1088","12010602","Rothenkirchen Ortsmitte","","50.721733","9.704965","1650","","0","","",""
"1089","12054001","Rudolphshan Abzweig","","50.65862","9.698052","1601","","0","","",""
"1090","12054002","Rudolphshan Abzweig","","50.65834","9.699087","1601","","0","","",""
"1091","12013101","Rudolphshan Ortsmitte","","50.663388","9.699082","1601","","0","","",""
"1092","12037901","Rückers Eckenheim","","50.406883","9.577477","1925","","0","","",""
"1093","12037902","Rückers Eckenheim","","50.406948","9.577502","1925","","0","","",""
"1094","12038001","Rückers Keutzelbuch","","50.396447","9.562852","1925","","0","","",""
"1095","12038002","Rückers Keutzelbuch","","50.396558","9.562717","1925","","0","","",""
"1096","12013401","Rückers Kirche","","50.644515","9.745045","1645","","0","","",""
"1097","12013402","Rückers Kirche","","50.64455","9.745038","1645","","0","","",""
"1098","12037701","Rückers Leimenhof","","50.402657","9.55471","1925","","0","","",""
"1099","12037702","Rückers Leimenhof","","50.402608","9.554692","1925","","0","","",""
"1100","12037801","Rückers Ortsmitte","","50.406892","9.580152","1925","","0","","",""
"1101","12037802","Rückers Ortsmitte","","50.406933","9.58015","1925","","0","","",""
"1102","12074001","Rückers Schule","","50.405375","9.578017","1925","","0","","",""
"1103","12074002","Rückers Schule","","50.405343","9.577877","1925","","0","","",""
"1104","12094901","Sandberg","","50.456927","9.942208","1847","","0","","",""
"1105","12094902","Sandberg","","50.456902","9.942217","1847","","0","","",""
"1106","12028601","Sandenhof","","50.577858","9.995848","1740","","0","","",""
"1107","12028602","Sandenhof","","50.578022","9.995777","1740","","0","","",""
"1108","12054101","Sargenzell Abzweig","","50.658605","9.737045","1645","","0","","",""
"1109","12054102","Sargenzell Abzweig","","50.658142","9.739123","1645","","0","","",""
"1110","12013201","Sargenzell Ortsmitte","","50.662828","9.739132","1645","","0","","",""
"1111","12013901","Sargenzell Praforst","","50.658207","9.723592","1645","","0","","",""
"1112","12013902","Sargenzell Praforst","","50.658308","9.724448","1645","","0","","",""
"1113","12238001","Schachen","","50.465638","9.918028","1847","","0","","",""
"1114","12022901","Kleinsassen Schackau","","50.565407","9.871357","1701","","0","","",""
"1115","12022902","Kleinsassen Schackau","","50.565447","9.871335","1701","","0","","",""
"1116","12226101","Seiferts Ulsterstraße","","50.525102","10.015053","1747","","0","","",""
"1117","12226102","Seiferts Ulsterstraße","","50.523722","10.016635","1747","","0","","",""
"1118","12222801","Seiferts Wiesenweg","","50.528038","10.013615","1747","","0","","",""
"1119","12222802","Seiferts Wiesenweg","","50.527992","10.013638","1747","","0","","",""
"1120","12231002","Setzelbach","","50.692793","9.907547","1630","","0","","",""
"1121","12201901","Sickels Günther-Groenhoff-Straße","","50.53632","9.64756","2001","","0","","",""
"1122","12201902","Sickels Günther-Groenhoff-Straße","","50.536258","9.647398","2001","","0","","",""
"1123","12202001","Sickels An der Mariengrotte","","50.53506","9.641235","2001","","0","","",""
"1124","12202002","Sickels An der Mariengrotte","","50.534982","9.641058","2001","","0","","",""
"1125","12098401","Sickels Pröbelsfeld","","50.536872","9.654433","2001","","0","","",""
"1126","12098402","Sickels Pröbelsfeld","","50.53697","9.654601","2001","","0","","",""
"1127","12030603","Sickels Sägewerk","","50.535453","9.642797","2001","","0","","",""
"1128","12030604","Sickels Sägewerk","","50.535508","9.643097","2001","","0","","",""
"1129","12229301","Silges Oberdorf","","50.635881912","9.816258699","1648","","0","","",""
"1130","12229302","Silges Oberdorf","","50.635923","9.816248","1648","","0","","",""
"1131","12091801","Silges Unterdorf","","50.637437","9.811078","1648","","0","","",""
"1132","12091802","Silges Unterdorf","","50.63751","9.811177","1648","","0","","",""
"1133","12027901","Simmershausen Oberdorf","","50.590592","10.028503","1740","","0","","",""
"1134","12027902","Simmershausen Oberdorf","","50.591032","10.02922","1740","","0","","",""
"1135","12027101","Simmershausen Unterdorf","","50.593275","10.032263","1740","","0","","",""
"1136","12027102","Simmershausen Unterdorf","","50.593322","10.032435","1740","","0","","",""
"1137","12228001","Schlitzenhausen Sinswinden","","50.671125","9.994062","1710","","0","","",""
"1138","12224601","Schlitzenhausen Tanner Straße","","50.663855","10.004663","1710","","0","","",""
"1139","12224603","Schlitzenhausen Tanner Straße","","50.663933","10.005127","1710","","0","","",""
"1140","12224604","Schlitzenhausen Tanner Straße","","50.663505","10.005985","1710","","0","","",""
"1141","12056901","Schlotzau Am Küppel","","50.688757","9.644328","1613","","0","","",""
"1142","12010301","Schlotzau Bergstraße","","50.690812","9.643587","1613","","0","","",""
"1143","12041101","Schletzenhausen","","50.520672","9.491148","2101","","0","","",""
"1144","12041102","Schletzenhausen","","50.52061","9.491037","2101","","0","","",""
"1145","12227201","Schlitzenhausen Schilfweg","","50.662542","9.99963","1710","","0","","",""
"1146","12227202","Schlitzenhausen Schilfweg","","50.662323","9.99926","1710","","0","","",""
"1147","12046201","Schmalnau Abzw. Stellberg","","50.43664","9.801997","1806","","0","","",""
"1148","12046202","Schmalnau Abzw. Stellberg","","50.436738","9.801817","1806","","0","","",""
"1149","11106901","Schmalnau Bahnhof","","50.45611","9.788029","1806","","0","","",""
"1150","11106902","Schmalnau Bahnhof","","50.456084","9.788076","1806","","0","","",""
"1151","10812101","Schmalnau Hauptstraße","","50.452832","9.792565","1806","","0","","",""
"1152","10812102","Schmalnau Hauptstraße","","50.452717","9.792568","1806","","0","","",""
"1153","12030701","Schmalnau Haus Helfrich","","50.433353","9.807227","1806","","0","","",""
"1154","12030702","Schmalnau Haus Helfrich","","50.433348","9.807192","1806","","0","","",""
"1155","12012001","Soisdorf","","50.764288","9.894915","1658","","0","","",""
"1156","12012002","Soisdorf","","50.76423","9.895067","1658","","0","","",""
"1157","12238101","Schachen Sommerberg","","50.476433","9.90957","1847","","0","","",""
"1158","12228401","Sonnenküppel","","50.64597","10.033077","1710","","0","","",""
"1159","12228402","Sonnenküppel","","50.646177","10.033063","1710","","0","","",""
"1160","12055901","Steinbach Am Ring","","50.732485","9.74519","1650","","0","","",""
"1161","12055902","Steinbach Am Ring","","50.732662","9.745288","1650","","0","","",""
"1162","12023701","Elters Steens","","50.568258","9.90582","1701","","0","","",""
"1163","12023702","Elters Steens","","50.568305","9.9057","1701","","0","","",""
"1164","12009901","Steinbach Grundmühle","","50.724542","9.734803","1650","","0","","",""
"1165","12009902","Steinbach Grundmühle","","50.724517","9.734723","1650","","0","","",""
"1166","12009201","Steinbach Kreuzgasse","","50.729777","9.743622","1650","","0","","",""
"1167","12009202","Steinbach Kreuzgasse","","50.729713","9.743443","1650","","0","","",""
"1168","12065501","Stork Oberstork DGH","","50.418972","9.48804","1925","","0","","",""
"1169","12039401","Stork Unterstork","","50.418112","9.500262","1925","","0","","",""
"1170","12039402","Stork Unterstork","","50.418093","9.50048","1925","","0","","",""
"1171","12068601","Struth Bildstock","","50.419793","9.538155","1925","","0","","",""
"1172","12068701","Struth Weiherweg","","50.41728","9.53939","1925","","0","","",""
"1173","12027801","Steinwand Grabenhöfchen","","50.521025","9.905198","1820","","0","","",""
"1174","12027802","Steinwand Grabenhöfchen","","50.52072","9.904613","1820","","0","","",""
"1175","12028801","Steinwand Kreuzung","","50.512003","9.869482","1820","","0","","",""
"1176","12028802","Steinwand Kreuzung","","50.511838","9.8702","1820","","0","","",""
"1177","12096401","Steinwand Leimbachshof","","50.49266","9.843142","1801","","0","","",""
"1178","12096402","Steinwand Leimbachshof","","50.492662","9.843028","1801","","0","","",""
"1179","12031801","Steinwand Mittelberg","","50.514875","9.895897","1820","","0","","",""
"1180","12031802","Steinwand Mittelberg","","50.514793","9.895953","1820","","0","","",""
"1181","12095601","Steinwand Remerz","","50.490227","9.831848","1801","","0","","",""
"1182","12095602","Steinwand Remerz","","50.490095","9.831347","1801","","0","","",""
"1183","12015001","Stöckels","","50.570312","9.736565","2035","","0","","",""
"1184","12015002","Stöckels","","50.570365","9.736777","2035","","0","","",""
"1185","12021801","Schwarzbach","","50.60872","9.900043","1725","","0","","",""
"1186","12021802","Schwarzbach","","50.608655","9.900292","1725","","0","","",""
"1187","12222601","Schwarzenborn","","50.620343","9.9639","1713","","0","","",""
"1188","12222602","Schwarzenborn","","50.620362","9.963443","1713","","0","","",""
"1189","12037601","Schweben Sportplatz","","50.426887","9.598217","1925","","0","","",""
"1190","12037602","Schweben Sportplatz","","50.426487","9.597747","1925","","0","","",""
"1191","12024601","Tann Hasenmühle-B278","","50.651398","10.017755","1710","","0","","",""
"1192","12024602","Tann Hasenmühle-B278","","50.651592","10.016682","1710","","0","","",""
"1193","12024001","Tann Marktstraße","","50.642703","10.022897","1710","","0","","",""
"1194","12024002","Tann Marktstraße","","50.642843","10.023032","1710","","0","","",""
"1195","12226601","Tann Rhönhalle","","50.640652","10.024618","1710","","0","","",""
"1196","12024201","Tann Rhönstraße","","50.64828","10.02162","1710","","0","","",""
"1197","12024202","Tann Rhönstraße","","50.648635","10.02153","1710","","0","","",""
"1198","12024101","Tann Stadttor","","50.640328","10.022108","1710","","0","","",""
"1199","12024102","Tann Stadttor","","50.64024","10.021992","1710","","0","","",""
"1200","12030101","Thalau Bonifatiusstraße","","50.440095","9.772957","1806","","0","","",""
"1201","12226001","Thaiden","","50.540973","10.015012","1747","","0","","",""
"1202","12226002","Thaiden","","50.540797","10.015087","1747","","0","","",""
"1203","12228101","Theobaldshof Dermbacher Straße","","50.669505","10.039085","1710","","0","","",""
"1204","12228102","Theobaldshof Dermbacher Straße","","50.669515","10.038063","1710","","0","","",""
"1205","12228801","Theobaldshof DGH","","50.666983","10.04264","1710","","0","","",""
"1206","12228802","Theobaldshof DGH","","50.667072","10.042363","1710","","0","","",""
"1207","12065401","Tiefengruben Feuerwehrhaus","","50.473147","9.647143","1934","","0","","",""
"1208","12034201","Tiefengruben Kasseler Straße","","50.47303","9.647857","1934","","0","","",""
"1209","12034202","Tiefengruben Kasseler Straße","","50.473065","9.648127","1934","","0","","",""
"1210","12021501","Traisbach","","50.59167","9.786683","2068","","0","","",""
"1211","12021502","Traisbach","","50.591605","9.786697","2068","","0","","",""
"1212","12011401","Treischfeld","","50.756333","9.890635","1658","","0","","",""
"1213","12011402","Treischfeld","","50.75674","9.891245","1658","","0","","",""
"1214","12020701","Unterbernhards Am Michaelshof","","50.591973","9.953318","1728","","0","","",""
"1215","12020702","Unterbernhards Am Michaelshof","","50.59206","9.953342","1728","","0","","",""
"1216","12025601","Dassen Unterdassen","","50.508945","9.773205","2077","","0","","",""
"1217","12025602","Dassen Unterdassen","","50.508963","9.773072","2077","","0","","",""
"1218","12066301","Uffhausen Am Kirchberg","","50.57132","9.527627","2109","","0","","",""
"1219","12066302","Uffhausen Am Kirchberg","","50.571217","9.527602","2109","","0","","",""
"1220","12040401","Uffhausen","","50.579895","9.5307","2109","","0","","",""
"1221","12040402","Uffhausen","","50.579702","9.530733","2109","","0","","",""
"1222","12055601","Ufhausen Abt-Sauer-Straße","","50.772718","9.859572","1658","","0","","",""
"1223","12055602","Ufhausen Abt-Sauer-Straße","","50.772697","9.859527","1658","","0","","",""
"1224","12011801","Ufhausen Vor dem Tor","","50.776342","9.863217","1658","","0","","",""
"1225","12011901","Ufhausen Unterufhausen","","50.77003","9.87793","1658","","0","","",""
"1226","12011902","Ufhausen Unterufhausen","","50.769885","9.878473","1658","","0","","",""
"1227","12225101","Unterrupsroth","","50.553007","9.933443","1728","","0","","",""
"1228","12224701","Unterrückersbach","","50.610968","9.983633","1713","","0","","",""
"1229","12224702","Unterrückersbach","","50.611318","9.98444","1713","","0","","",""
"1230","12224703","Unterrückersbach","","50.61102","9.983483","1713","","0","","",""
"1231","12064401","Uttrichshausen Abzw. Döllbach","","50.416035","9.729793","1935","","0","","",""
"1232","12064402","Uttrichshausen Abzw. Döllbach","","50.415867","9.72981","1935","","0","","",""
"1233","12073701","Uttrichshausen Brücke","","50.41154093","9.732313603","1935","","0","","",""
"1234","12073702","Uttrichshausen Brücke","","50.411563","9.732407","1935","","0","","",""
"1235","12044701","Uttrichshausen Erlingsmühle","","50.407197","9.725343","1935","","0","","",""
"1236","12044702","Uttrichshausen Erlingsmühle","","50.407253","9.725323","1935","","0","","",""
"1237","12073801","Uttrichshausen Feuerwehrhaus","","50.410682","9.729402","1935","","0","","",""
"1238","12073802","Uttrichshausen Feuerwehrhaus","","50.410823","9.729472","1935","","0","","",""
"1239","12036101","Veitsteinbach Landrückenstraße","","50.393755","9.63885","1901","","0","","",""
"1240","12036102","Veitsteinbach Landrückenstraße","","50.393811","9.638792","1901","","0","","",""
"1241","12036001","Veitsteinbach Ortsmitte","","50.386985","9.645748","1901","","0","","",""
"1242","12029501","Obernhausen Wasserkuppe","","50.498533","9.946788","1805","","0","","",""
"1243","12094701","Welkers Industriegebiet","","50.483505","9.722418","1802","","0","","",""
"1244","12094801","Welkers Rothemanner Straße","","50.474068","9.723015","1802","","0","","",""
"1245","12094802","Welkers Rothemanner Straße","","50.474133","9.722962","1802","","0","","",""
"1246","12231901","Welkers Talstraße","","50.47896","9.721103","1802","","0","","",""
"1247","12231902","Welkers Talstraße","","50.47896","9.721307","1802","","0","","",""
"1248","12023901","Wendershausen Hauptstraße","","50.632732","10.017068","1710","","0","","",""
"1249","12045901","Wendershausen Raiffeisen","","50.629333","10.016225","1710","","0","","",""
"1250","12045902","Wendershausen Raiffeisen","","50.629192","10.016195","1710","","0","","",""
"1251","12045801","Wendershausen Tannfeldstraße","","50.63463","10.017517","1710","","0","","",""
"1252","12029601","Weyhers Burgstraße","","50.485247","9.798483","1822","","0","","",""
"1253","12029602","Weyhers Burgstraße","","50.486027","9.799322","1822","","0","","",""
"1254","12030001","Weyhers Fuldaer Straße","","50.489265","9.801655","1822","","0","","",""
"1255","12030002","Weyhers Fuldaer Straße","","50.489043","9.801335","1822","","0","","",""
"1256","12027501","Wickers Tannenfelsstraße","","50.542812","9.988072","1740","","0","","",""
"1257","12027502","Wickers Tannenfelsstraße","","50.543233","9.989265","1740","","0","","",""
"1258","12054201","Wisselsrod","","50.53642","9.777232","2070","","0","","",""
"1259","12054202","Wisselsrod","","50.536327","9.777322","2070","","0","","",""
"1260","12024801","Wissels","","50.543303","9.757452","2045","","0","","",""
"1261","12024802","Wissels","","50.543467","9.757548","2045","","0","","",""
"1262","12021701","Wittges","","50.587978","9.869848","1701","","0","","",""
"1263","12021702","Wittges","","50.587932","9.870242","1701","","0","","",""
"1264","12026201","Wolferts","","50.537832","9.861695","2070","","0","","",""
"1265","12026202","Wolferts","","50.537813","9.861313","2070","","0","","",""
"1266","12046001","Wiesen Dorfstraße","","50.584567","9.781605","2068","","0","","",""
"1267","12046002","Wiesen Dorfstraße","","50.584218","9.781412","2068","","0","","",""
"1268","12080101","Wiesen Friedhof","","50.586068","9.786068","2068","","0","","",""
"1269","12080102","Wiesen Friedhof","","50.586087","9.786088","2068","","0","","",""
"1270","12021401","Wiesen Mittelberg","","50.585843","9.774615","2068","","0","","",""
"1271","12021402","Wiesen Mittelberg","","50.586328","9.775637","2068","","0","","",""
"1272","12011601","Wölf","","50.783103","9.808478","1663","","0","","",""
"1273","12221901","Wüstensachsen Otto-Keidel-Straße","","50.498613","9.999535","1747","","0","","",""
"1274","12226301","Wüstensachsen Rathaus","","50.500865","10.004718","1747","","0","","",""
"1275","12226302","Wüstensachsen Rathaus","","50.50078","10.004692","1747","","0","","",""
"1276","12221801","Wüstensachsen Tanner Straße","","50.503358","10.007403","1747","","0","","",""
"1277","12221802","Wüstensachsen Tanner Straße","","50.503408","10.007422","1747","","0","","",""
"1278","12019001","Zell","","50.518522","9.628302","2001","","0","","",""
"1279","12019002","Zell","","50.518437","9.627947","2001","","0","","",""
"1280","12031401","Zillbach","","50.428093","9.72211","1845","","0","","",""
"1281","12031402","Zillbach","","50.428098","9.722075","1845","","0","","",""
"1282","12018901","Zirkenbach Dreilindenweg","","50.520283","9.64301","2001","","0","","",""
"1283","12018902","Zirkenbach Dreilindenweg","","50.52025","9.644707","2001","","0","","",""
"1284","12011101","Zirkenbach Auf der Wolfsheide","","50.519698","9.637335","2001","","0","","",""
"1285","12011102","Zirkenbach Auf der Wolfsheide","","50.519695","9.63719","2001","","0","","",""
